Version,File Name,LOC,LOC_touched,NR,NFix,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,ChgSetSize,MAX_ChgSet,AVG_ChgSize,Buggy
9,zookeeper-jute\src\main\java\org\apache\jute\Record.java,36,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\RecordReader.java,94,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\RecordWriter.java,114,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\Utils.java,283,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\XmlInputArchive.java,252,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\XmlOutputArchive.java,252,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-recipes\zookeeper-recipes-election\src\main\java\org\apache\zookeeper\recipes\leader\LeaderElectionAware.java,38,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-recipes\zookeeper-recipes-election\src\main\java\org\apache\zookeeper\recipes\leader\LeaderElectionSupport.java,472,28,2,0,10,10,5,10,10,5,1302,1302,651,No
9,zookeeper-recipes\zookeeper-recipes-election\src\main\java\org\apache\zookeeper\recipes\leader\LeaderOffer.java,87,3,2,0,2,2,1,2,2,1,1302,1302,651,No
9,zookeeper-recipes\zookeeper-recipes-lock\src\main\java\org\apache\zookeeper\recipes\lock\LockListener.java,39,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-recipes\zookeeper-recipes-lock\src\main\java\org\apache\zookeeper\recipes\lock\ProtocolSupport.java,194,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-recipes\zookeeper-recipes-lock\src\main\java\org\apache\zookeeper\recipes\lock\WriteLock.java,300,52,2,0,15,15,7,15,15,7,1302,1302,651,No
9,zookeeper-recipes\zookeeper-recipes-lock\src\main\java\org\apache\zookeeper\recipes\lock\ZNodeName.java,113,0,1,0,0,0,0,0,0,0,0,0,0,No
