Dataset,#Training release,%traning,%Defective in training,%Defective in testing,Classifier,Balancing,Feature Selection,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
BOOKKEEPER,5,20.179372197309416,20.38523274478331,1.2698412698412698,IBK,NOBALANCING,BESTFIRST,LEARNING,6.0,131.0,802.0,6.0,0.043795620437956206,0.5,0.7255269739192569,0.058552760749579776,
BOOKKEEPER,5,8.005082592121983,50.0,1.2698412698412698,IBK,OVERSAMPLING,BESTFIRST,NOSENSITIVE,2.0,41.0,270.0,2.0,0.046511627906976744,0.5,0.6905144694533762,0.06334278403983122,
BOOKKEEPER,5,8.005082592121983,50.0,1.2698412698412698,IBK,OVERSAMPLING,BESTFIRST,THRESHOLD,4.0,91.0,531.0,4.0,0.042105263157894736,0.5,0.6748392282958199,0.05554678870127826,
BOOKKEEPER,5,8.005082592121983,50.0,1.2698412698412698,IBK,OVERSAMPLING,BESTFIRST,LEARNING,6.0,141.0,792.0,6.0,0.04081632653061224,0.5,0.6782779564130046,0.05324173465006471,
BOOKKEEPER,5,38.27460510328068,50.0,1.2698412698412698,IBK,UNDERSAMPLING,BESTFIRST,NOSENSITIVE,4.0,81.0,230.0,0.0,0.047058823529411764,1.0,0.864951768488746,0.0672637543410713,
BOOKKEEPER,5,38.27460510328068,50.0,1.2698412698412698,IBK,UNDERSAMPLING,BESTFIRST,THRESHOLD,8.0,165.0,457.0,0.0,0.046242774566473986,1.0,0.864951768488746,0.0657187539321601,
BOOKKEEPER,5,38.27460510328068,50.0,1.2698412698412698,IBK,UNDERSAMPLING,BESTFIRST,LEARNING,12.0,249.0,684.0,0.0,0.04597701149425287,1.0,0.8646838156484459,0.06521505953019417,
BOOKKEEPER,5,13.707571801566578,49.974785678265256,1.2698412698412698,IBK,SMOTE,BESTFIRST,NOSENSITIVE,2.0,37.0,274.0,2.0,0.05128205128205128,0.5,0.8215434083601286,0.07163908410791192,
BOOKKEEPER,5,13.707571801566578,49.974785678265256,1.2698412698412698,IBK,SMOTE,BESTFIRST,THRESHOLD,4.0,84.0,538.0,4.0,0.045454545454545456,0.5,0.7112138263665595,0.061484290357529926,
BOOKKEEPER,5,13.707571801566578,49.974785678265256,1.2698412698412698,IBK,SMOTE,BESTFIRST,LEARNING,6.0,131.0,802.0,6.0,0.043795620437956206,0.5,0.712486602357985,0.058552760749579776,
BOOKKEEPER,6,22.105788423153694,16.527866752081998,5.191873589164786,RANDOMFOREST,NOBALANCING,NOSELECTION,NOSENSITIVE,0.0,2.0,418.0,23.0,0.0,0.0,0.8393374741200829,-0.008376581990349035,
BOOKKEEPER,6,22.105788423153694,16.527866752081998,5.191873589164786,RANDOMFOREST,NOBALANCING,NOSELECTION,THRESHOLD,14.0,50.0,790.0,32.0,0.21875,0.30434782608695654,0.7940734989648033,0.20661337526754925,
BOOKKEEPER,6,22.105788423153694,16.527866752081998,5.191873589164786,RANDOMFOREST,NOBALANCING,NOSELECTION,LEARNING,14.0,57.0,1203.0,55.0,0.19718309859154928,0.2028985507246377,0.812261329652634,0.15552983626646774,
BOOKKEEPER,6,6.5484109386548415,50.0,5.191873589164786,RANDOMFOREST,OVERSAMPLING,NOSELECTION,NOSENSITIVE,0.0,5.0,415.0,23.0,0.0,0.0,0.837991718426501,-0.018892722194841303,
BOOKKEEPER,6,6.5484109386548415,50.0,5.191873589164786,RANDOMFOREST,OVERSAMPLING,NOSELECTION,THRESHOLD,7.0,39.0,801.0,39.0,0.15217391304347827,0.15217391304347827,0.7168737060041408,0.10574534161490634,
BOOKKEEPER,6,6.5484109386548415,50.0,5.191873589164786,RANDOMFOREST,OVERSAMPLING,NOSELECTION,LEARNING,7.0,45.0,1215.0,62.0,0.1346153846153846,0.10144927536231885,0.7557108350586611,0.07439807853781435,
BOOKKEEPER,6,46.19395203336809,50.0,5.191873589164786,RANDOMFOREST,UNDERSAMPLING,NOSELECTION,NOSENSITIVE,12.0,28.0,392.0,11.0,0.3,0.5217391304347826,0.8939958592132505,0.33725881314971773,
BOOKKEEPER,6,46.19395203336809,50.0,5.191873589164786,RANDOMFOREST,UNDERSAMPLING,NOSELECTION,THRESHOLD,35.0,195.0,645.0,11.0,0.15217391304347827,0.7608695652173914,0.8243918219461698,0.18292027791705456,
BOOKKEEPER,6,46.19395203336809,50.0,5.191873589164786,RANDOMFOREST,UNDERSAMPLING,NOSELECTION,LEARNING,51.0,277.0,983.0,18.0,0.15548780487804878,0.7391304347826086,0.8296066252587991,0.18719640758040335,
BOOKKEEPER,6,14.529353886520171,50.0,5.191873589164786,RANDOMFOREST,SMOTE,NOSELECTION,NOSENSITIVE,0.0,2.0,418.0,23.0,0.0,0.0,0.8286749482401656,-0.008376581990349035,
BOOKKEEPER,6,14.529353886520171,50.0,5.191873589164786,RANDOMFOREST,SMOTE,NOSELECTION,THRESHOLD,13.0,60.0,780.0,33.0,0.1780821917808219,0.2826086956521739,0.7667701863354037,0.1653193946392758,
BOOKKEEPER,6,14.529353886520171,50.0,5.191873589164786,RANDOMFOREST,SMOTE,NOSELECTION,LEARNING,15.0,66.0,1194.0,54.0,0.18518518518518517,0.21739130434782608,0.7733954451345756,0.15247752056629071,
BOOKKEEPER,6,22.105788423153694,16.527866752081998,5.191873589164786,RANDOMFOREST,NOBALANCING,BESTFIRST,NOSENSITIVE,1.0,3.0,417.0,22.0,0.25,0.043478260869565216,0.6324016563146998,0.05960770994310779,
BOOKKEEPER,6,22.105788423153694,16.527866752081998,5.191873589164786,RANDOMFOREST,NOBALANCING,BESTFIRST,THRESHOLD,3.0,14.0,826.0,43.0,0.17647058823529413,0.06521739130434782,0.5826086956521739,0.06915619124857099,
BOOKKEEPER,6,22.105788423153694,16.527866752081998,5.191873589164786,RANDOMFOREST,NOBALANCING,BESTFIRST,LEARNING,5.0,24.0,1236.0,64.0,0.1724137931034483,0.07246376811594203,0.6146767885898321,0.07357414448669158,
BOOKKEEPER,6,6.5484109386548415,50.0,5.191873589164786,RANDOMFOREST,OVERSAMPLING,BESTFIRST,NOSENSITIVE,1.0,5.0,415.0,22.0,0.16666666666666666,0.043478260869565216,0.537888198757764,0.048524381513006,
BOOKKEEPER,6,6.5484109386548415,50.0,5.191873589164786,RANDOMFOREST,OVERSAMPLING,BESTFIRST,THRESHOLD,2.0,18.0,822.0,44.0,0.1,0.043478260869565216,0.5219979296066253,0.030086870541705824,
BOOKKEEPER,6,6.5484109386548415,50.0,5.191873589164786,RANDOMFOREST,OVERSAMPLING,BESTFIRST,LEARNING,4.0,34.0,1226.0,65.0,0.10526315789473684,0.057971014492753624,0.5399700943179204,0.03934024050993387,
BOOKKEEPER,6,46.19395203336809,50.0,5.191873589164786,RANDOMFOREST,UNDERSAMPLING,BESTFIRST,NOSENSITIVE,4.0,18.0,402.0,19.0,0.18181818181818182,0.17391304347826086,0.7452380952380953,0.1338054219732599,
BOOKKEEPER,6,46.19395203336809,50.0,5.191873589164786,RANDOMFOREST,UNDERSAMPLING,BESTFIRST,THRESHOLD,13.0,70.0,770.0,33.0,0.1566265060240964,0.2826086956521739,0.6820134575569358,0.14438673142192762,
BOOKKEEPER,6,46.19395203336809,50.0,5.191873589164786,RANDOMFOREST,UNDERSAMPLING,BESTFIRST,LEARNING,25.0,145.0,1115.0,44.0,0.14705882352941177,0.36231884057971014,0.6858868184955141,0.14613949029646045,
BOOKKEEPER,6,14.529353886520171,50.0,5.191873589164786,RANDOMFOREST,SMOTE,BESTFIRST,NOSENSITIVE,1.0,3.0,417.0,22.0,0.25,0.043478260869565216,0.5864389233954451,0.05960770994310779,
BOOKKEEPER,6,14.529353886520171,50.0,5.191873589164786,RANDOMFOREST,SMOTE,BESTFIRST,THRESHOLD,3.0,15.0,825.0,43.0,0.16666666666666666,0.06521739130434782,0.5578286749482402,0.06648742915273921,
BOOKKEEPER,6,14.529353886520171,50.0,5.191873589164786,RANDOMFOREST,SMOTE,BESTFIRST,LEARNING,6.0,33.0,1227.0,63.0,0.15384615384615385,0.08695652173913043,0.6062514377731769,0.07648208469055272,
BOOKKEEPER,6,22.105788423153694,16.527866752081998,5.191873589164786,NAIVEBAYES,NOBALANCING,NOSELECTION,NOSENSITIVE,6.0,15.0,405.0,17.0,0.2857142857142857,0.2608695652173913,0.8187370600414079,0.2348051387239547,
BOOKKEEPER,6,22.105788423153694,16.527866752081998,5.191873589164786,NAIVEBAYES,NOBALANCING,NOSELECTION,THRESHOLD,13.0,36.0,804.0,33.0,0.2653061224489796,0.2826086956521739,0.6749741200828158,0.23258266174587675,
BOOKKEEPER,6,22.105788423153694,16.527866752081998,5.191873589164786,NAIVEBAYES,NOBALANCING,NOSELECTION,LEARNING,20.0,57.0,1203.0,49.0,0.2597402597402597,0.2898550724637681,0.7079997699562917,0.23190918607694264,
BOOKKEEPER,6,6.5484109386548415,50.0,5.191873589164786,NAIVEBAYES,OVERSAMPLING,NOSELECTION,NOSENSITIVE,6.0,16.0,404.0,17.0,0.2727272727272727,0.2608695652173913,0.8114906832298137,0.22744807905723158,
BOOKKEEPER,6,6.5484109386548415,50.0,5.191873589164786,NAIVEBAYES,OVERSAMPLING,NOSELECTION,THRESHOLD,13.0,37.0,803.0,33.0,0.26,0.2826086956521739,0.6728907867494824,0.22914387988465698,
BOOKKEEPER,6,6.5484109386548415,50.0,5.191873589164786,NAIVEBAYES,OVERSAMPLING,NOSELECTION,LEARNING,20.0,58.0,1202.0,49.0,0.2564102564102564,0.2898550724637681,0.7037209569818266,0.22966538280272358,
BOOKKEEPER,6,46.19395203336809,50.0,5.191873589164786,NAIVEBAYES,UNDERSAMPLING,NOSELECTION,NOSENSITIVE,8.0,20.0,400.0,15.0,0.2857142857142857,0.34782608695652173,0.8110248447204969,0.2722365641868104,
BOOKKEEPER,6,46.19395203336809,50.0,5.191873589164786,NAIVEBAYES,UNDERSAMPLING,NOSELECTION,THRESHOLD,16.0,40.0,800.0,30.0,0.2857142857142857,0.34782608695652173,0.6904373706004141,0.2722365641868104,
BOOKKEEPER,6,46.19395203336809,50.0,5.191873589164786,NAIVEBAYES,UNDERSAMPLING,NOSELECTION,LEARNING,24.0,60.0,1200.0,45.0,0.2857142857142857,0.34782608695652173,0.719645732689211,0.2722365641868104,
BOOKKEEPER,6,14.529353886520171,50.0,5.191873589164786,NAIVEBAYES,SMOTE,NOSELECTION,NOSENSITIVE,3.0,11.0,409.0,20.0,0.21428571428571427,0.13043478260869565,0.812888198757764,0.12789737727821185,
BOOKKEEPER,6,14.529353886520171,50.0,5.191873589164786,NAIVEBAYES,SMOTE,NOSELECTION,THRESHOLD,10.0,27.0,813.0,36.0,0.2702702702702703,0.21739130434782608,0.6779114906832299,0.20412353494738605,
BOOKKEEPER,6,14.529353886520171,50.0,5.191873589164786,NAIVEBAYES,SMOTE,NOSELECTION,LEARNING,17.0,43.0,1217.0,52.0,0.2833333333333333,0.2463768115942029,0.7113986657464918,0.22619375953812476,
BOOKKEEPER,6,22.105788423153694,16.527866752081998,5.191873589164786,NAIVEBAYES,NOBALANCING,BESTFIRST,NOSENSITIVE,0.0,2.0,418.0,23.0,0.0,0.0,0.8076604554865424,-0.008376581990349035,
BOOKKEEPER,6,22.105788423153694,16.527866752081998,5.191873589164786,NAIVEBAYES,NOBALANCING,BESTFIRST,THRESHOLD,0.0,4.0,836.0,46.0,0.0,0.0,0.5751293995859214,-0.008376581990349035,
BOOKKEEPER,6,22.105788423153694,16.527866752081998,5.191873589164786,NAIVEBAYES,NOBALANCING,BESTFIRST,LEARNING,0.0,6.0,1254.0,69.0,0.0,0.0,0.5663561076604555,-0.008376581990349035,
BOOKKEEPER,6,6.5484109386548415,50.0,5.191873589164786,NAIVEBAYES,OVERSAMPLING,BESTFIRST,NOSENSITIVE,0.0,2.0,418.0,23.0,0.0,0.0,0.7908902691511387,-0.008376581990349035,
BOOKKEEPER,6,6.5484109386548415,50.0,5.191873589164786,NAIVEBAYES,OVERSAMPLING,BESTFIRST,THRESHOLD,0.0,4.0,836.0,46.0,0.0,0.0,0.5709368530020704,-0.008376581990349035,
BOOKKEEPER,6,6.5484109386548415,50.0,5.191873589164786,NAIVEBAYES,OVERSAMPLING,BESTFIRST,LEARNING,0.0,6.0,1254.0,69.0,0.0,0.0,0.5627904301817346,-0.008376581990349035,
BOOKKEEPER,6,46.19395203336809,50.0,5.191873589164786,NAIVEBAYES,UNDERSAMPLING,BESTFIRST,NOSENSITIVE,1.0,7.0,413.0,22.0,0.125,0.043478260869565216,0.790424430641822,0.03875794986906058,
BOOKKEEPER,6,46.19395203336809,50.0,5.191873589164786,NAIVEBAYES,UNDERSAMPLING,BESTFIRST,THRESHOLD,4.0,18.0,822.0,42.0,0.18181818181818182,0.08695652173913043,0.611620082815735,0.08697444352844244,
BOOKKEEPER,6,46.19395203336809,50.0,5.191873589164786,NAIVEBAYES,UNDERSAMPLING,BESTFIRST,LEARNING,7.0,29.0,1231.0,62.0,0.19444444444444445,0.10144927536231885,0.6123360938578329,0.10133975344969878,
BOOKKEEPER,6,14.529353886520171,50.0,5.191873589164786,NAIVEBAYES,SMOTE,BESTFIRST,NOSENSITIVE,0.0,0.0,420.0,23.0,NaN,0.0,0.7902173913043479,0.0,
BOOKKEEPER,6,14.529353886520171,50.0,5.191873589164786,NAIVEBAYES,SMOTE,BESTFIRST,THRESHOLD,0.0,1.0,839.0,46.0,0.0,0.0,0.5716614906832298,-0.0022141997593256727,
BOOKKEEPER,6,14.529353886520171,50.0,5.191873589164786,NAIVEBAYES,SMOTE,BESTFIRST,LEARNING,0.0,2.0,1258.0,69.0,0.0,0.0,0.5633022774327122,-0.002933579924109676,
BOOKKEEPER,6,22.105788423153694,16.527866752081998,5.191873589164786,IBK,NOBALANCING,NOSELECTION,NOSENSITIVE,4.0,8.0,412.0,19.0,0.3333333333333333,0.17391304347826086,0.6289855072463768,0.20009362669698466,
BOOKKEEPER,6,22.105788423153694,16.527866752081998,5.191873589164786,IBK,NOBALANCING,NOSELECTION,THRESHOLD,8.0,16.0,824.0,38.0,0.3333333333333333,0.17391304347826086,0.5903209109730849,0.20009362669698466,
BOOKKEEPER,6,22.105788423153694,16.527866752081998,5.191873589164786,IBK,NOBALANCING,NOSELECTION,LEARNING,12.0,24.0,1236.0,57.0,0.3333333333333333,0.17391304347826086,0.5889579020013802,0.20009362669698466,
BOOKKEEPER,6,6.5484109386548415,50.0,5.191873589164786,IBK,OVERSAMPLING,NOSELECTION,NOSENSITIVE,4.0,9.0,411.0,19.0,0.3076923076923077,0.17391304347826086,0.6489130434782608,0.1919218241042347,
BOOKKEEPER,6,6.5484109386548415,50.0,5.191873589164786,IBK,OVERSAMPLING,NOSELECTION,THRESHOLD,8.0,18.0,822.0,38.0,0.3076923076923077,0.17391304347826086,0.5944099378881987,0.1919218241042347,
BOOKKEEPER,6,6.5484109386548415,50.0,5.191873589164786,IBK,OVERSAMPLING,NOSELECTION,LEARNING,12.0,27.0,1233.0,57.0,0.3076923076923077,0.17391304347826086,0.5934265010351967,0.1919218241042347,
BOOKKEEPER,6,46.19395203336809,50.0,5.191873589164786,IBK,UNDERSAMPLING,NOSELECTION,NOSENSITIVE,8.0,17.0,403.0,15.0,0.32,0.34782608695652173,0.6746376811594202,0.29521726160882933,
BOOKKEEPER,6,46.19395203336809,50.0,5.191873589164786,IBK,UNDERSAMPLING,NOSELECTION,THRESHOLD,16.0,34.0,806.0,30.0,0.32,0.34782608695652173,0.6589156314699793,0.29521726160882933,
BOOKKEEPER,6,46.19395203336809,50.0,5.191873589164786,IBK,UNDERSAMPLING,NOSELECTION,LEARNING,24.0,51.0,1209.0,45.0,0.32,0.34782608695652173,0.6583333333333333,0.29521726160882933,
BOOKKEEPER,6,14.529353886520171,50.0,5.191873589164786,IBK,SMOTE,NOSELECTION,NOSENSITIVE,4.0,10.0,410.0,19.0,0.2857142857142857,0.17391304347826086,0.6267080745341614,0.18416206261510062,
BOOKKEEPER,6,14.529353886520171,50.0,5.191873589164786,IBK,SMOTE,NOSELECTION,THRESHOLD,8.0,20.0,820.0,38.0,0.2857142857142857,0.17391304347826086,0.5879658385093167,0.18416206261510062,
BOOKKEEPER,6,14.529353886520171,50.0,5.191873589164786,IBK,SMOTE,NOSELECTION,LEARNING,12.0,30.0,1230.0,57.0,0.2857142857142857,0.17391304347826086,0.586530940878767,0.18416206261510062,
BOOKKEEPER,6,22.105788423153694,16.527866752081998,5.191873589164786,IBK,NOBALANCING,BESTFIRST,NOSENSITIVE,1.0,4.0,416.0,22.0,0.2,0.043478260869565216,0.6638198757763976,0.05388532939050348,
BOOKKEEPER,6,22.105788423153694,16.527866752081998,5.191873589164786,IBK,NOBALANCING,BESTFIRST,THRESHOLD,2.0,8.0,832.0,44.0,0.2,0.043478260869565216,0.5536878881987578,0.05388532939050348,
BOOKKEEPER,6,22.105788423153694,16.527866752081998,5.191873589164786,IBK,NOBALANCING,BESTFIRST,LEARNING,3.0,12.0,1248.0,66.0,0.2,0.043478260869565216,0.5672417759374281,0.05388532939050348,
BOOKKEEPER,6,6.5484109386548415,50.0,5.191873589164786,IBK,OVERSAMPLING,BESTFIRST,NOSENSITIVE,1.0,4.0,416.0,22.0,0.2,0.043478260869565216,0.5383540372670808,0.05388532939050348,
BOOKKEEPER,6,6.5484109386548415,50.0,5.191873589164786,IBK,OVERSAMPLING,BESTFIRST,THRESHOLD,2.0,8.0,832.0,44.0,0.2,0.043478260869565216,0.5223214285714286,0.05388532939050348,
BOOKKEEPER,6,6.5484109386548415,50.0,5.191873589164786,IBK,OVERSAMPLING,BESTFIRST,LEARNING,3.0,12.0,1248.0,66.0,0.2,0.043478260869565216,0.5217736369910283,0.05388532939050348,
BOOKKEEPER,6,46.19395203336809,50.0,5.191873589164786,IBK,UNDERSAMPLING,BESTFIRST,NOSENSITIVE,4.0,20.0,400.0,19.0,0.16666666666666666,0.17391304347826086,0.6078674948240166,0.12375107775016447,
BOOKKEEPER,6,46.19395203336809,50.0,5.191873589164786,IBK,UNDERSAMPLING,BESTFIRST,THRESHOLD,8.0,40.0,800.0,38.0,0.16666666666666666,0.17391304347826086,0.5743271221532091,0.12375107775016447,
BOOKKEEPER,6,46.19395203336809,50.0,5.191873589164786,IBK,UNDERSAMPLING,BESTFIRST,LEARNING,12.0,60.0,1200.0,57.0,0.16666666666666666,0.17391304347826086,0.5730848861283644,0.12375107775016447,
BOOKKEEPER,6,14.529353886520171,50.0,5.191873589164786,IBK,SMOTE,BESTFIRST,NOSENSITIVE,1.0,4.0,416.0,22.0,0.2,0.043478260869565216,0.6638198757763976,0.05388532939050348,
BOOKKEEPER,6,14.529353886520171,50.0,5.191873589164786,IBK,SMOTE,BESTFIRST,THRESHOLD,2.0,8.0,832.0,44.0,0.2,0.043478260869565216,0.5536878881987578,0.05388532939050348,
BOOKKEEPER,6,14.529353886520171,50.0,5.191873589164786,IBK,SMOTE,BESTFIRST,LEARNING,3.0,12.0,1248.0,66.0,0.2,0.043478260869565216,0.5502760524499655,0.05388532939050348,
